loan_amnt,term,int_rate,home_ownership,annual_inc,verification_status,repay_fail
24000.0,36 months,14.96,MORTGAGE,265000.0,Not Verified,0
4000.0,36 months,7.49,RENT,35600.0,Not Verified,0
7500.0,36 months,9.99,RENT,60000.0,Verified,0
35000.0,60 months,12.69,MORTGAGE,66000.0,Verified,0
14100.0,60 months,17.58,RENT,43000.0,Source Verified,0
35000.0,60 months,20.25,MORTGAGE,200000.0,Source Verified,0
32000.0,36 months,6.62,RENT,120000.0,Verified,0
20000.0,36 months,7.9,MORTGAGE,63000.0,Verified,0
20000.0,36 months,11.83,MORTGAGE,80000.0,Not Verified,0
1200.0,36 months,12.69,MORTGAGE,74000.0,Not Verified,0
24000.0,36 months,11.49,MORTGAGE,85000.0,Verified,0
35000.0,60 months,15.65,MORTGAGE,250000.0,Source Verified,0
12000.0,60 months,16.45,MORTGAGE,50400.0,Verified,0
3000.0,36 months,10.0,RENT,14400.0,Source Verified,0
9000.0,36 months,7.51,MORTGAGE,165000.0,Not Verified,0
6650.0,36 months,8.9,RENT,34000.0,Not Verified,0
9600.0,60 months,14.91,RENT,65000.0,Source Verified,0
15000.0,36 months,7.66,MORTGAGE,110004.0,Not Verified,0
15350.0,36 months,12.18,RENT,54288.0,Not Verified,1
1300.0,36 months,5.42,MORTGAGE,24000.0,Not Verified,0
4000.0,36 months,15.62,RENT,18720.0,Source Verified,1
8500.0,60 months,11.12,RENT,57000.0,Not Verified,0
5000.0,36 months,7.14,MORTGAGE,80000.0,Not Verified,0
9825.0,36 months,7.9,OWN,50000.0,Verified,0
25000.0,60 months,13.35,RENT,135000.0,Verified,0
10000.0,36 months,7.51,MORTGAGE,127500.0,Not Verified,0
4000.0,36 months,14.84,RENT,170000.0,Verified,0
2800.0,36 months,10.99,MORTGAGE,52000.0,Not Verified,0
15000.0,36 months,15.83,RENT,60000.0,Not Verified,1
12000.0,36 months,10.59,MORTGAGE,26000.0,Verified,0
10000.0,36 months,10.25,RENT,65000.0,Not Verified,0
1500.0,36 months,14.59,RENT,35004.0,Not Verified,0
9600.0,36 months,9.32,RENT,62000.0,Verified,0
18500.0,60 months,13.06,MORTGAGE,65667.0,Verified,0
13750.0,36 months,13.57,MORTGAGE,160000.0,Verified,0
21000.0,60 months,16.77,MORTGAGE,125000.0,Verified,0
23000.0,36 months,9.62,RENT,68000.0,Verified,0
1000.0,36 months,15.27,OWN,27600.0,Not Verified,0
20000.0,60 months,12.99,RENT,74872.0,Verified,0
24250.0,36 months,12.53,RENT,287000.0,Not Verified,0
10000.0,36 months,10.36,MORTGAGE,60000.0,Not Verified,0
6000.0,36 months,12.53,OTHER,69996.0,Not Verified,0
9000.0,36 months,10.99,RENT,48960.0,Verified,0
8000.0,36 months,13.22,RENT,30000.0,Not Verified,0
25000.0,36 months,11.36,RENT,55000.0,Not Verified,0
6800.0,36 months,11.59,RENT,41196.0,Not Verified,0
12500.0,36 months,11.26,RENT,52000.0,Not Verified,0
1300.0,36 months,9.07,OWN,48000.0,Not Verified,0
12000.0,36 months,7.29,MORTGAGE,140000.0,Source Verified,0
2500.0,36 months,10.74,RENT,92500.0,Source Verified,0
6000.0,36 months,7.9,RENT,51928.0,Not Verified,1
12800.0,60 months,17.56,MORTGAGE,40000.0,Verified,1
10000.0,36 months,13.22,RENT,48000.0,Verified,0
12000.0,60 months,16.89,MORTGAGE,50000.0,Source Verified,0
1800.0,36 months,13.8,MORTGAGE,19000.0,Not Verified,0
21000.0,60 months,16.77,MORTGAGE,120000.0,Source Verified,0
6500.0,60 months,11.12,RENT,23400.0,Not Verified,1
20000.0,60 months,14.96,MORTGAGE,70000.0,Verified,1
9000.0,36 months,12.99,RENT,51000.0,Not Verified,0
7475.0,36 months,9.63,RENT,34359.0,Not Verified,0
25000.0,36 months,9.88,RENT,156000.0,Verified,0
16000.0,60 months,12.42,RENT,118000.0,Verified,0
9250.0,36 months,14.46,RENT,32400.0,Source Verified,0
18000.0,36 months,8.9,RENT,78000.0,Verified,0
9000.0,36 months,14.11,MORTGAGE,50004.0,Verified,1
12000.0,60 months,13.49,RENT,60000.0,Verified,0
8000.0,36 months,6.62,RENT,62400.0,Not Verified,0
20000.0,36 months,14.84,MORTGAGE,120000.0,Verified,0
26850.0,60 months,12.69,MORTGAGE,70099.0,Verified,1
1750.0,36 months,11.83,MORTGAGE,40000.0,Not Verified,0
2500.0,36 months,7.88,RENT,18000.0,Source Verified,0
5000.0,36 months,7.14,MORTGAGE,54000.0,Not Verified,1
15000.0,60 months,18.79,RENT,62000.0,Source Verified,0
4000.0,60 months,7.88,MORTGAGE,108000.0,Not Verified,0
2000.0,36 months,14.35,OWN,40000.0,Source Verified,0
13200.0,36 months,11.99,MORTGAGE,40000.0,Verified,0
4000.0,36 months,6.03,MORTGAGE,60000.0,Source Verified,0
13000.0,36 months,8.59,MORTGAGE,46800.0,Not Verified,0
12000.0,60 months,8.49,MORTGAGE,71000.0,Source Verified,0
7500.0,36 months,5.99,MORTGAGE,40000.0,Verified,1
16000.0,36 months,16.45,MORTGAGE,78000.0,Not Verified,0
20000.0,60 months,17.56,MORTGAGE,80004.0,Verified,0
13200.0,60 months,15.99,OWN,57000.0,Source Verified,0
8400.0,36 months,12.18,MORTGAGE,35000.0,Not Verified,0
1600.0,36 months,15.62,RENT,57000.0,Not Verified,1
7000.0,60 months,12.23,RENT,88000.0,Verified,0
14000.0,36 months,6.99,RENT,30000.0,Verified,0
6250.0,36 months,13.48,RENT,23000.0,Not Verified,0
15875.0,60 months,11.99,MORTGAGE,35316.0,Source Verified,1
7500.0,60 months,11.11,RENT,21840.0,Source Verified,0
15000.0,60 months,17.43,MORTGAGE,61657.0,Verified,0
14400.0,60 months,15.95,MORTGAGE,105000.0,Source Verified,0
9000.0,36 months,11.11,RENT,55000.0,Verified,0
15000.0,60 months,12.68,MORTGAGE,82800.0,Source Verified,0
13000.0,36 months,6.03,MORTGAGE,94000.0,Not Verified,0
15000.0,36 months,10.62,RENT,66000.0,Source Verified,1
10000.0,36 months,10.74,MORTGAGE,75000.0,Source Verified,0
18000.0,60 months,20.48,MORTGAGE,76000.0,Verified,0
20000.0,36 months,7.9,MORTGAGE,60000.0,Verified,0
4200.0,60 months,17.19,MORTGAGE,103000.0,Source Verified,0
10000.0,36 months,12.18,MORTGAGE,102000.0,Not Verified,0
9500.0,36 months,8.94,MORTGAGE,119700.0,Not Verified,0
8000.0,36 months,6.62,OWN,42240.0,Not Verified,1
12000.0,36 months,13.57,MORTGAGE,78000.0,Verified,0
6000.0,36 months,8.94,RENT,30000.0,Not Verified,0
23500.0,36 months,13.49,MORTGAGE,48000.0,Verified,0
15000.0,36 months,6.17,RENT,40000.0,Source Verified,0
20000.0,36 months,12.21,MORTGAGE,60000.0,Verified,1
10000.0,36 months,13.12,MORTGAGE,276000.0,Not Verified,0
5500.0,60 months,13.23,RENT,24000.0,Not Verified,0
9800.0,36 months,8.94,MORTGAGE,75000.0,Source Verified,0
1400.0,36 months,5.99,MORTGAGE,40000.0,Not Verified,0
16000.0,36 months,10.95,RENT,88712.0,Verified,1
9600.0,36 months,11.48,RENT,58327.0,Not Verified,0
6000.0,36 months,11.12,RENT,42000.0,Source Verified,0
10800.0,36 months,6.92,MORTGAGE,300000.0,Source Verified,0
5000.0,36 months,10.37,RENT,50500.0,Source Verified,0
1600.0,36 months,10.83,RENT,29124.0,Not Verified,0
8000.0,36 months,7.66,MORTGAGE,69936.0,Source Verified,0
12000.0,60 months,16.4,RENT,65000.0,Not Verified,0
6500.0,36 months,10.25,RENT,66000.0,Not Verified,0
20000.0,36 months,12.53,RENT,51000.0,Not Verified,1
25200.0,60 months,18.64,MORTGAGE,50400.0,Verified,0
35000.0,36 months,7.9,MORTGAGE,125000.0,Verified,0
2400.0,36 months,11.49,OWN,20400.0,Not Verified,0
4150.0,36 months,7.49,MORTGAGE,54000.0,Not Verified,0
15000.0,36 months,9.63,MORTGAGE,60996.0,Source Verified,0
24250.0,60 months,11.49,RENT,119976.0,Verified,0
3000.0,36 months,11.71,RENT,55000.0,Not Verified,1
12500.0,36 months,14.61,RENT,42960.0,Not Verified,0
6000.0,36 months,7.49,OWN,29553.0,Not Verified,0
8000.0,36 months,7.66,MORTGAGE,60000.0,Source Verified,0
15000.0,36 months,14.74,OTHER,65000.0,Source Verified,0
7500.0,60 months,10.75,RENT,43452.0,Not Verified,0
6000.0,36 months,11.89,RENT,35000.0,Not Verified,0
12000.0,36 months,10.0,RENT,93000.0,Not Verified,0
8000.0,36 months,8.59,OWN,25000.0,Not Verified,0
8000.0,36 months,5.99,MORTGAGE,50000.0,Not Verified,0
2000.0,36 months,10.74,RENT,48000.0,Not Verified,0
11875.0,60 months,11.49,MORTGAGE,42000.0,Not Verified,0
10500.0,60 months,11.11,OWN,36168.0,Not Verified,0
7500.0,36 months,12.18,RENT,80000.0,Not Verified,0
20000.0,36 months,13.57,OWN,30000.0,Not Verified,0
10800.0,36 months,10.99,RENT,48000.0,Not Verified,0
4650.0,36 months,12.92,RENT,84456.0,Not Verified,0
10000.0,60 months,13.35,RENT,43160.0,Verified,0
35000.0,60 months,19.29,MORTGAGE,100000.0,Source Verified,0
8000.0,36 months,9.63,RENT,42000.0,Verified,0
2000.0,36 months,10.65,RENT,48000.0,Not Verified,0
5000.0,36 months,14.27,RENT,56000.0,Not Verified,0
28000.0,60 months,18.79,MORTGAGE,252000.0,Verified,0
2100.0,36 months,12.49,RENT,12500.0,Not Verified,1
3000.0,36 months,13.98,RENT,26208.0,Source Verified,0
10000.0,36 months,5.99,MORTGAGE,105000.0,Not Verified,0
20000.0,60 months,11.49,MORTGAGE,54000.0,Verified,0
30000.0,60 months,20.99,MORTGAGE,156000.0,Verified,0
15000.0,36 months,12.42,MORTGAGE,80000.0,Verified,0
10000.0,36 months,9.99,RENT,95000.0,Not Verified,0
5600.0,36 months,7.29,RENT,60000.0,Source Verified,0
3000.0,36 months,6.99,RENT,62000.0,Not Verified,0
2500.0,36 months,11.49,RENT,66072.0,Not Verified,1
35000.0,60 months,15.27,MORTGAGE,70000.0,Verified,1
2000.0,36 months,11.49,MORTGAGE,91200.0,Not Verified,0
5000.0,36 months,5.42,RENT,55272.0,Not Verified,0
8000.0,36 months,10.99,RENT,37681.0,Not Verified,0
4000.0,36 months,7.9,MORTGAGE,61000.0,Not Verified,0
24000.0,36 months,13.49,RENT,77000.0,Verified,0
5000.0,36 months,14.96,RENT,92000.0,Not Verified,0
25975.0,60 months,19.03,MORTGAGE,50000.0,Verified,0
3500.0,36 months,5.99,RENT,30720.0,Source Verified,0
8000.0,36 months,13.8,RENT,54600.0,Verified,0
7500.0,36 months,14.5,MORTGAGE,109000.0,Not Verified,0
21000.0,36 months,8.9,RENT,125000.0,Source Verified,0
7500.0,60 months,14.83,MORTGAGE,41976.0,Not Verified,0
6000.0,36 months,8.9,MORTGAGE,26400.0,Not Verified,0
1900.0,60 months,9.99,RENT,42000.0,Not Verified,0
25000.0,60 months,17.93,MORTGAGE,700053.85,Source Verified,1
24000.0,36 months,11.49,MORTGAGE,210000.0,Source Verified,0
8750.0,36 months,12.68,RENT,59000.0,Not Verified,0
18000.0,60 months,14.91,RENT,82400.0,Verified,0
8000.0,36 months,12.42,RENT,42000.0,Not Verified,0
15000.0,36 months,7.91,MORTGAGE,160000.0,Verified,0
2500.0,36 months,6.76,MORTGAGE,29200.0,Not Verified,0
5200.0,36 months,6.62,RENT,40000.0,Not Verified,0
10000.0,36 months,9.63,MORTGAGE,44000.0,Not Verified,0
2700.0,36 months,13.49,RENT,98450.0,Not Verified,0
12000.0,36 months,8.94,MORTGAGE,294000.0,Not Verified,0
8000.0,36 months,10.37,MORTGAGE,60000.0,Source Verified,0
8000.0,36 months,17.19,MORTGAGE,150000.0,Source Verified,0
4000.0,36 months,16.45,RENT,19968.0,Not Verified,0
2200.0,36 months,9.99,RENT,80000.0,Not Verified,0
1200.0,36 months,7.88,RENT,39996.0,Not Verified,0
6500.0,60 months,15.96,RENT,35000.0,Verified,0
35000.0,36 months,12.99,MORTGAGE,157544.0,Source Verified,0
5000.0,36 months,10.0,RENT,63000.0,Not Verified,0
2500.0,36 months,6.91,RENT,25000.0,Not Verified,0
21000.0,36 months,13.99,MORTGAGE,60000.0,Verified,0
22000.0,36 months,12.69,RENT,82600.0,Verified,0
10000.0,36 months,7.51,RENT,33078.0,Not Verified,0
8600.0,36 months,14.82,RENT,42600.0,Not Verified,0
5700.0,60 months,18.64,MORTGAGE,107004.0,Source Verified,0
10000.0,36 months,7.66,MORTGAGE,72000.0,Not Verified,0
14500.0,60 months,17.19,RENT,58000.0,Not Verified,0
8000.0,36 months,14.72,RENT,65000.0,Not Verified,0
4800.0,36 months,13.22,RENT,50000.0,Verified,0
15000.0,60 months,16.89,RENT,125000.0,Not Verified,0
5000.0,36 months,9.99,MORTGAGE,130000.0,Source Verified,0
15000.0,36 months,11.34,RENT,57720.0,Not Verified,0
5000.0,36 months,7.14,MORTGAGE,98000.0,Not Verified,0
1500.0,36 months,13.79,MORTGAGE,53004.0,Not Verified,0
5000.0,36 months,12.73,MORTGAGE,138996.0,Verified,1
9450.0,36 months,6.54,RENT,95000.0,Not Verified,0
13925.0,36 months,17.54,RENT,45000.0,Not Verified,0
12000.0,36 months,10.91,RENT,35000.0,Not Verified,0
1000.0,36 months,7.68,OTHER,85000.0,Not Verified,0
13500.0,60 months,19.42,RENT,36996.0,Not Verified,0
9600.0,36 months,17.27,RENT,42000.0,Source Verified,1
5000.0,36 months,7.29,OWN,50000.0,Source Verified,0
6000.0,36 months,15.99,MORTGAGE,95000.0,Verified,0
12000.0,36 months,15.95,RENT,80000.0,Verified,1
21600.0,60 months,19.29,RENT,91140.0,Source Verified,0
12000.0,60 months,14.83,MORTGAGE,84000.0,Not Verified,0
10000.0,36 months,7.49,RENT,90000.0,Not Verified,0
3600.0,36 months,7.88,MORTGAGE,81204.0,Not Verified,0
2400.0,36 months,14.42,OWN,25000.0,Not Verified,0
13650.0,60 months,18.3,MORTGAGE,57600.0,Source Verified,0
4000.0,36 months,13.99,RENT,45468.0,Not Verified,0
4200.0,36 months,15.95,RENT,54996.0,Not Verified,0
6875.0,36 months,6.54,MORTGAGE,95000.0,Not Verified,0
21600.0,60 months,17.58,MORTGAGE,82000.0,Verified,1
4000.0,36 months,7.14,MORTGAGE,48000.0,Not Verified,0
2100.0,36 months,13.11,RENT,15000.0,Not Verified,0
4950.0,36 months,11.71,MORTGAGE,19200.0,Source Verified,1
6000.0,36 months,7.49,RENT,13440.0,Not Verified,0
2000.0,36 months,13.35,MORTGAGE,79000.0,Not Verified,1
3000.0,60 months,14.46,RENT,48000.0,Source Verified,0
6500.0,36 months,9.99,RENT,25596.0,Verified,0
6550.0,36 months,5.79,MORTGAGE,62000.0,Not Verified,0
14600.0,36 months,6.03,RENT,30000.0,Verified,0
4200.0,36 months,7.29,RENT,65000.0,Not Verified,0
4000.0,36 months,12.99,RENT,86400.0,Not Verified,0
21000.0,36 months,8.94,OWN,150000.0,Verified,0
6000.0,36 months,12.98,MORTGAGE,76000.0,Source Verified,0
14400.0,60 months,11.49,RENT,30000.0,Not Verified,0
9000.0,36 months,6.76,RENT,42900.0,Not Verified,0
4800.0,36 months,12.21,MORTGAGE,64000.0,Not Verified,0
10000.0,36 months,10.59,RENT,80038.0,Verified,0
1200.0,36 months,7.49,MORTGAGE,74000.0,Source Verified,0
9600.0,36 months,13.99,MORTGAGE,130000.0,Source Verified,1
10000.0,36 months,7.49,MORTGAGE,96000.0,Not Verified,0
9000.0,36 months,12.69,RENT,33000.0,Verified,0
28000.0,36 months,9.91,OWN,110000.0,Verified,0
2200.0,36 months,10.38,MORTGAGE,58000.0,Source Verified,0
15000.0,36 months,12.18,MORTGAGE,78408.0,Verified,0
12000.0,36 months,9.99,MORTGAGE,48000.0,Not Verified,0
16000.0,36 months,14.74,MORTGAGE,89200.0,Not Verified,0
8000.0,36 months,8.49,RENT,48000.0,Source Verified,0
4500.0,36 months,11.49,RENT,42000.0,Not Verified,0
3600.0,36 months,7.37,MORTGAGE,62004.0,Not Verified,0
12000.0,36 months,13.49,RENT,48000.0,Not Verified,0
7000.0,36 months,8.63,MORTGAGE,67000.0,Not Verified,0
7000.0,36 months,7.9,MORTGAGE,60000.0,Source Verified,0
7500.0,36 months,7.51,OWN,74400.0,Not Verified,0
13225.0,36 months,16.11,MORTGAGE,123000.0,Not Verified,0
2500.0,36 months,13.61,RENT,42000.0,Source Verified,0
1500.0,36 months,9.99,RENT,41004.0,Source Verified,0
25000.0,60 months,17.56,RENT,152004.0,Verified,0
6400.0,36 months,13.23,MORTGAGE,67000.0,Not Verified,0
10000.0,36 months,15.23,OWN,95000.0,Source Verified,0
7500.0,36 months,10.71,MORTGAGE,90000.0,Not Verified,0
1000.0,36 months,10.38,MORTGAGE,200000.0,Source Verified,0
24000.0,36 months,13.11,RENT,58320.0,Not Verified,1
12000.0,36 months,7.88,RENT,50000.0,Not Verified,0
19000.0,36 months,16.7,RENT,53500.0,Not Verified,1
12150.0,60 months,18.25,RENT,38000.0,Verified,1
5500.0,36 months,9.38,RENT,56000.0,Not Verified,0
6800.0,36 months,14.84,RENT,60000.0,Source Verified,0
7000.0,36 months,6.92,MORTGAGE,84000.0,Not Verified,0
6000.0,60 months,10.99,MORTGAGE,53640.0,Not Verified,0
4000.0,36 months,14.27,MORTGAGE,75000.0,Source Verified,0
23000.0,36 months,12.36,RENT,95000.0,Not Verified,1
13200.0,60 months,21.28,MORTGAGE,65000.0,Source Verified,1
10000.0,36 months,6.92,MORTGAGE,87200.0,Not Verified,0
25000.0,60 months,14.46,RENT,60000.0,Verified,0
14400.0,36 months,10.37,RENT,94500.0,Verified,0
25000.0,36 months,14.96,RENT,62400.0,Verified,0
24000.0,36 months,11.12,MORTGAGE,80000.0,Verified,0
12500.0,36 months,6.54,RENT,84000.0,Source Verified,0
8400.0,60 months,15.21,RENT,96000.0,Source Verified,0
24000.0,36 months,9.64,RENT,66000.0,Not Verified,0
16000.0,36 months,14.54,MORTGAGE,85000.0,Verified,0
20000.0,36 months,15.21,MORTGAGE,36000.0,Verified,0
10000.0,60 months,11.49,MORTGAGE,52000.0,Source Verified,0
25450.0,60 months,17.58,RENT,57000.0,Verified,1
8500.0,36 months,14.22,RENT,55000.0,Not Verified,0
4000.0,36 months,10.0,RENT,19200.0,Source Verified,0
20000.0,36 months,15.7,MORTGAGE,172300.0,Not Verified,0
16800.0,60 months,10.99,MORTGAGE,65000.0,Not Verified,1
16000.0,60 months,15.21,RENT,77000.0,Verified,0
12000.0,36 months,7.9,RENT,70000.0,Source Verified,0
20500.0,36 months,18.67,MORTGAGE,100000.0,Verified,0
20000.0,36 months,16.95,MORTGAGE,115000.0,Verified,0
8150.0,36 months,16.49,RENT,35004.0,Source Verified,0
20000.0,36 months,13.06,RENT,100000.0,Verified,0
5000.0,60 months,15.99,RENT,49000.0,Source Verified,0
12000.0,36 months,14.46,RENT,30000.0,Not Verified,1
25000.0,36 months,12.23,MORTGAGE,105000.0,Verified,0
14400.0,36 months,12.53,RENT,75000.0,Verified,0
6500.0,36 months,9.63,RENT,39996.0,Not Verified,0
10000.0,36 months,11.36,OWN,163000.0,Not Verified,0
15000.0,60 months,11.12,MORTGAGE,55000.0,Verified,0
6000.0,36 months,10.75,RENT,57000.0,Source Verified,0
5000.0,36 months,9.25,RENT,40000.0,Source Verified,0
17000.0,60 months,17.14,RENT,54000.0,Verified,1
12000.0,36 months,5.42,OWN,112000.0,Not Verified,0
20000.0,60 months,20.16,MORTGAGE,60000.0,Verified,1
5000.0,36 months,10.36,RENT,24000.0,Verified,0
10000.0,60 months,14.83,RENT,32000.0,Verified,0
14000.0,36 months,6.03,RENT,75000.0,Source Verified,0
8000.0,36 months,5.99,RENT,42000.0,Source Verified,0
22000.0,36 months,10.65,MORTGAGE,80000.0,Verified,0
7500.0,36 months,11.03,MORTGAGE,77268.7,Not Verified,0
10000.0,36 months,7.49,MORTGAGE,73000.0,Not Verified,0
8000.0,36 months,13.49,RENT,61700.0,Not Verified,1
16000.0,60 months,11.49,MORTGAGE,140004.0,Source Verified,0
20000.0,36 months,14.59,RENT,107000.0,Not Verified,0
3250.0,36 months,15.99,OWN,25920.0,Source Verified,0
7000.0,36 months,13.79,RENT,70000.0,Source Verified,0
20000.0,36 months,11.71,MORTGAGE,65000.0,Verified,0
8000.0,36 months,7.51,MORTGAGE,60000.0,Not Verified,0
18000.0,60 months,21.36,MORTGAGE,44250.0,Source Verified,0
18000.0,60 months,10.65,MORTGAGE,40000.0,Verified,0
20000.0,60 months,11.36,MORTGAGE,90000.0,Verified,1
24000.0,60 months,9.99,MORTGAGE,55000.0,Verified,0
9000.0,36 months,15.33,RENT,51000.0,Verified,0
4000.0,36 months,14.35,RENT,19200.0,Verified,0
9000.0,36 months,10.99,RENT,51000.0,Not Verified,0
18000.0,36 months,14.46,RENT,48000.0,Source Verified,1
4000.0,36 months,5.42,RENT,92000.0,Verified,0
7200.0,36 months,10.74,OWN,117000.0,Verified,0
3625.0,36 months,6.92,MORTGAGE,32400.0,Not Verified,0
7200.0,60 months,6.91,RENT,24000.0,Not Verified,0
2350.0,60 months,16.32,MORTGAGE,110000.0,Not Verified,0
3500.0,36 months,7.14,RENT,50250.0,Not Verified,0
11500.0,60 months,11.99,OWN,80000.0,Verified,0
6950.0,36 months,14.42,RENT,25000.0,Source Verified,1
12000.0,36 months,14.72,RENT,53000.0,Not Verified,0
10000.0,36 months,10.99,MORTGAGE,38400.0,Source Verified,0
6000.0,36 months,8.9,MORTGAGE,51600.0,Source Verified,0
8400.0,60 months,14.83,MORTGAGE,60000.0,Not Verified,0
7500.0,36 months,7.49,RENT,69996.0,Not Verified,0
12000.0,36 months,12.99,RENT,79500.0,Source Verified,1
8500.0,36 months,7.49,RENT,54000.0,Source Verified,0
8000.0,36 months,10.59,MORTGAGE,86875.0,Not Verified,0
5800.0,36 months,8.32,RENT,35020.0,Not Verified,0
6000.0,36 months,5.79,OWN,58000.0,Not Verified,0
14400.0,36 months,6.62,RENT,50000.0,Not Verified,0
3600.0,36 months,10.99,RENT,36200.0,Not Verified,0
10000.0,36 months,6.17,RENT,85000.0,Not Verified,0
5600.0,36 months,7.49,MORTGAGE,44582.0,Not Verified,0
11400.0,60 months,16.49,MORTGAGE,43104.0,Not Verified,0
7500.0,36 months,7.14,MORTGAGE,79000.0,Not Verified,0
35000.0,36 months,8.9,MORTGAGE,144000.0,Verified,0
6000.0,36 months,11.49,RENT,95000.0,Source Verified,0
7500.0,36 months,12.61,RENT,42000.0,Not Verified,0
1925.0,36 months,14.35,RENT,78000.0,Source Verified,1
4500.0,36 months,5.79,RENT,24000.0,Verified,0
17600.0,60 months,13.49,MORTGAGE,90000.0,Verified,1
15425.0,60 months,11.49,OWN,31200.0,Not Verified,0
1200.0,36 months,14.82,OWN,6000.0,Not Verified,0
30000.0,60 months,22.48,MORTGAGE,64000.0,Verified,0
8000.0,36 months,11.71,RENT,25000.0,Not Verified,0
7500.0,60 months,9.99,RENT,51996.0,Not Verified,0
18000.0,36 months,6.17,MORTGAGE,106369.0,Verified,0
15000.0,36 months,11.71,RENT,40000.0,Not Verified,0
10000.0,36 months,12.69,RENT,51000.0,Not Verified,0
25000.0,36 months,15.58,MORTGAGE,91200.0,Verified,1
12150.0,36 months,10.37,MORTGAGE,67000.0,Not Verified,0
5000.0,36 months,15.96,MORTGAGE,100000.0,Source Verified,0
7000.0,36 months,7.49,OWN,75360.0,Not Verified,0
35000.0,60 months,22.74,MORTGAGE,113500.0,Verified,1
3000.0,60 months,14.91,RENT,28800.0,Source Verified,0
12000.0,36 months,13.47,OTHER,37500.0,Not Verified,0
5400.0,36 months,13.47,RENT,28584.0,Verified,0
6000.0,36 months,11.99,MORTGAGE,75000.0,Not Verified,0
13600.0,36 months,9.88,RENT,78625.0,Not Verified,0
5600.0,36 months,11.49,RENT,50000.0,Source Verified,0
8000.0,36 months,8.59,RENT,47000.0,Not Verified,0
5000.0,36 months,6.99,RENT,21648.0,Not Verified,0
15850.0,60 months,13.43,MORTGAGE,47004.0,Verified,0
15000.0,36 months,15.57,RENT,85000.0,Source Verified,0
10000.0,36 months,12.69,RENT,98000.0,Not Verified,0
10000.0,60 months,10.37,RENT,37000.0,Verified,0
29275.0,60 months,21.67,MORTGAGE,185000.0,Verified,0
8000.0,60 months,16.82,RENT,43932.0,Source Verified,0
21650.0,36 months,12.69,MORTGAGE,62361.0,Verified,0
3200.0,36 months,12.86,RENT,33888.0,Verified,0
4800.0,36 months,8.9,MORTGAGE,24600.0,Not Verified,1
16000.0,36 months,13.49,MORTGAGE,75000.0,Not Verified,0
12000.0,36 months,16.4,RENT,104000.0,Verified,0
2500.0,60 months,11.49,MORTGAGE,85000.0,Source Verified,0
16100.0,60 months,18.39,MORTGAGE,65000.0,Verified,0
7500.0,36 months,10.08,MORTGAGE,145000.0,Not Verified,0
14500.0,36 months,10.65,MORTGAGE,54000.0,Verified,0
13600.0,36 months,11.99,MORTGAGE,121000.0,Verified,0
6275.0,36 months,6.91,OWN,135000.0,Not Verified,0
12000.0,36 months,11.26,RENT,75000.0,Verified,1
35000.0,60 months,13.49,MORTGAGE,100000.0,Verified,0
11000.0,60 months,10.37,MORTGAGE,234000.0,Verified,0
4000.0,60 months,13.49,RENT,65000.0,Verified,0
2500.0,36 months,9.96,RENT,18000.0,Not Verified,1
